mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
63630-16,PWS 500,52189,2024-09-10T00:00:00Z,С-ДЮП/11-09-2023/277104106,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-277104106,2023-09-11T00:00:00Z,1776822881291862016,
63630-16,IMETEOLABS PWS-600,51948,2024-09-05T00:00:00Z,С-БТЦ/06-09-2023/279031004,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-279031004,2023-09-06T00:00:00Z,1777467985553784832,
63630-16,IMETEOLABS PWS-500,051914,2024-08-31T00:00:00Z,С-БТЦ/01-09-2023/279057212,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-279057212,2023-09-01T00:00:00Z,1777472929263517696,
63630-16,"IMETEOLABS PWS, модификация PWS 500",053427,2024-08-29T00:00:00Z,С-ДЮП/30-08-2023/274271952,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-274271952,2023-08-30T00:00:00Z,1775749683124109312,
63630-16,"IMETEOLABS PWS, модификация PWS 500",053307,2024-08-21T00:00:00Z,С-ДЮП/22-08-2023/272143772,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-272143772,2023-08-22T00:00:00Z,1775021816758140928,
63630-16,"IMETEOLABS PWS, модификация PWS 500",053305,2024-08-21T00:00:00Z,С-ДЮП/22-08-2023/272143774,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-272143774,2023-08-22T00:00:00Z,1775021816772820992,
63630-16,"IMETEOLABS PWS, модификация PWS 500",053306,2024-08-21T00:00:00Z,С-ДЮП/22-08-2023/272143773,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-272143773,2023-08-22T00:00:00Z,1775021816780161024,
63630-16,IMETEOLABS PWS,050756,2024-08-17T00:00:00Z,С-ДЮП/18-08-2023/271056339,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-271056339,2023-08-18T00:00:00Z,1774952728025366539,
63630-16,IMETEOLABS PWS,050758,2024-08-17T00:00:00Z,С-ДЮП/18-08-2023/271056340,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-271056340,2023-08-18T00:00:00Z,1774952728025366542,
63630-16,PWS 200,52301,,И-В/17-08-2023/277912924,Непригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",False,1-277912924,2023-08-17T00:00:00Z,1777028337497014272,
63630-16,PWS 500,048041,2024-08-14T00:00:00Z,С-ДЮП/15-08-2023/270403279,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-270403279,2023-08-15T00:00:00Z,1774953669440045066,
