mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
40331-09,Нет модификации,A110310A009,2024-07-04T00:00:00Z,С-В/05-07-2023/260605764,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-260605764,2023-07-05T00:00:00Z,1774860853758132227,
40331-14,Vantage Pro2,BF211027047,2024-07-03T00:00:00Z,С-ДЮП/04-07-2023/258892379,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-258892379,2023-07-04T00:00:00Z,1774871080303853579,
40331-14,PRO 2,ВС180606066,2024-07-03T00:00:00Z,С-АФН/04-07-2023/260733578,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ВЕРХНЕ-ВОЛЖСКОЕ УГМС""",True,1-260733578,2023-07-04T00:00:00Z,1774871075043147776,
40331-14,Vantage Pro 2,BF211027039,2024-07-02T00:00:00Z,С-ДЮП/03-07-2023/258786188,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-258786188,2023-07-03T00:00:00Z,1774871066318995467,
40331-14,Нет модификации,BD190404018,2024-07-02T00:00:00Z,С-В/03-07-2023/260602806,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-267081394,2023-07-03T00:00:00Z,1774871431078739976,
40331-14,Нет модификации,BF211027042,2024-06-29T00:00:00Z,С-В/30-06-2023/259266231,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-259266231,2023-06-30T00:00:00Z,1774871117053296642,
40331-14,PRO 2,AZ170509024,2024-06-28T00:00:00Z,С-АФН/29-06-2023/258104053,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ВЕРХНЕ-ВОЛЖСКОЕ УГМС""",True,1-258104053,2023-06-29T00:00:00Z,1774871022199111690,
40331-14,Нет модификации,BF201119024,2024-06-28T00:00:00Z,С-В/29-06-2023/258999927,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-258999927,2023-06-29T00:00:00Z,1774871085952532484,
40331-14,Нет модификации,BF2110405732,2024-06-27T00:00:00Z,С-ВВЦ/28-06-2022/258134264,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ДАЛЬНЕВОСТОЧНОЕ УГМС""",True,1-275408709,2023-06-28T00:00:00Z,1776187098779353088,
40331-14,Vantage Pro2,A80710D43N,2024-06-25T00:00:00Z,С-БГ/26-06-2023/256958426,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""АСТРАХАНСКИЙ ЦСМ""",True,1-256958426,2023-06-26T00:00:00Z,1774870923259674633,
40331-14,Vantage Pro2,A01025A052,2024-06-25T00:00:00Z,С-БГ/26-06-2023/256958427,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""АСТРАХАНСКИЙ ЦСМ""",True,1-256958427,2023-06-26T00:00:00Z,1774870923260723202,
40331-14,Vantage Pro2,A90325A010,2024-06-25T00:00:00Z,С-БГ/26-06-2023/256958428,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""АСТРАХАНСКИЙ ЦСМ""",True,1-256958428,2023-06-26T00:00:00Z,1774870923261771778,
40331-14,Vantage Pro2,A110519P027,2024-06-25T00:00:00Z,С-БГ/26-06-2023/256958430,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""АСТРАХАНСКИЙ ЦСМ""",True,1-256958430,2023-06-26T00:00:00Z,1774870923261771781,
40331-14,нет модификации,ВЕ180919032,2024-06-25T00:00:00Z,С-БАГ/26-06-2023/257374488,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ГГО""",True,1-257374488,2023-06-26T00:00:00Z,1774871035032633349,
